																															Class	blank	blank	blank	blank	blank	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	NA	NA	NA	NA	NA	NA
826	7.901	754.57605	PE O-38:3|PE O-18:1_20:2	[M-H]-		0.819	True	12.1	754.57562	C43H82NO7P	EtherPE	HLSDKIUXCZPFLL-UHFFFAOYSA-N	O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCC=CCC=CCCCCC	410	True	True	True		False	False	null	null	100	99.9	81.8	91.8	100	135.51	Sample_CPM017_021	754.56848:7199 755.57183:5378 756.57519:11651	112.98677:26 307.24484:31 307.26208:124 335.29272:62 464.30374:62 754.54913:31 754.58386:124	1105	496	33	526	321	62265	54283	63652	64836	60817	61545	51769	116337	111705	53160	34998	11616	97746	146785	91074	15276	150003	22367	101972	101712	95547	114625	119379	108364	43501	77408	74332	42074	94864	193457	110072	14593	42619	39707	38063	60999	12698	78213	69751	62885	175412	58708	84635	24654	264146	472724	108444	129215	73784	48616	139079	249130	129094	59339	8695	202051	92894	67450	226491	67405	3628	430	194630	77139	140090	99616	11402	496.203817749023	59880.9815848214	95946.6912343343	392.802069268887	4920.16727686022	78504.2361125852
827	8.396	754.65253	Cer 44:1;4O|Cer 18:1;3O/26:0;(2OH)	[M+HCOO]-	ion correlated with 756	1	True	13.19	754.65662	C44H87NO5	Cer_AP	KRLRTEPRANCGSV-UHFFFAOYSA-N	O=C(NC(CO)C(O)C(O)CCCC=CCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	79.7	79.4	100	309.6	Sample_CPM042_046	754.65253:231722 755.65588:185272 756.65924:54888	121.51485:26 225.22731:31 253.21649:93 266.20889:31 266.24326:62 279.23288:93 284.25864:218 297.23941:62 314.27301:62 337.35544:62 363.35419:62 365.37546:323 381.33887:93 390.40671:31 395.35327:62 408.37372:62 409.36765:93 410.39975:154 411.3819:212 424.37506:93 424.38376:31 429.26105:62 436.36957:93 436.40182:93 452.37625:31 452.40314:93 454.42767:155 462.44116:31 658.62909:31 678.64526:280 690.6394:93 706.44775:62 708.64801:10556 709.60168:62 709.65405:180 754.65283:62	50293	16911	17454	23664	19976	74260	85915	79988	78924	77601	86325	78308	83311	162277	210605	39292	74486	111585	72459	54426	123629	137417	43039	123499	290151	39462	48521	49605	36685	79820	36726	86426	115495	361706	193849	136315	48779	38508	43301	56986	34362	44798	135594	91012	79129	248883	70200	116616	243809	291470	1976181	200068	193759	81249	98849	73037	356962	75160	132410	40639	99652	90717	177450	153819	196357	38134	21833	243873	123065	334657	71756	40805	25659.58359375	80188.6450892857	151244.459244792	14026.2096551604	4424.71100314376	254638.516864007
828	9.044	754.68451	Cer 45:0;3O|Cer 28:0;2O/17:0;O	[M+HCOO]-		0.972	True	13.47	754.69299	C45H91NO4	Cer_ADS	NWYXBZMKYRMQAQ-UHFFFAOYSA-N	O=C(NC(CO)C(O)CCCCCCCCCCCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	82.1	76.9	100	118	Sample_CPM040_044	754.68243:12277 755.68578:12234 756.68914:3184	267.23245:13 353.63315:13 394.36273:15 408.37381:15 422.38983:15 424.40399:31 436.42523:31 658.664:13 690.67126:15 708.68774:359 709.69379:31 754.70905:31	26310	7484	7633	11331	9444	28919	35421	35781	34501	33582	34386	32539	34900	82213	58889	32094	34638	45933	35154	32337	57664	64009	34554	39905	69505	18754	24417	25812	24192	40355	27347	68785	48006	222982	82194	51643	28647	26508	26192	34564	22198	25140	85401	62796	64053	99645	61230	56076	108635	132753	465635	91555	99802	62987	61773	45092	125943	38731	70731	19424	42598	46060	86029	77626	98220	18966	9927	98414	64012	125435	43254	22391	12440.5947265625	33590.1339285714	65078.7337727865	7909.84013520542	2328.71732265975	64168.4035805031
829	5.994	756.47113	LPS-N (FA)34:3|LPS-N (FA 18:3)16:0	[M-H]-		0.847	True	8.09	756.48212	C40H72NO10P	LNAPS	KAQCTLKVBSHGTF-UHFFFAOYSA-N	O=C(OCC(O)COP(=O)(O)OCC(NC(=O)CCCCCCCC=CCC=CCC=CCC)C(=O)O)CCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	100	54.8	93.3	100	243.03	Sample_CPM026_031	756.47882:2626 757.48217:1952 758.48553:1291	153.00856:15 354.93246:13 409.23892:15 712.78845:13 756.47064:15	187	115	19	177	47	98848	103488	102875	108993	107217	97767	100381	112179	74176	41437	37052	18715	165366	186363	370206	41398	104672	52486	80194	44355	63415	103551	93380	182789	54820	88916	108539	29346	94693	128219	163974	33730	131422	70405	104701	34228	13955	104243	127346	56955	247844	70797	111699	22006	132150	272282	424984	78622	51915	99164	196064	407273	229829	69622	6204	231180	191892	98238	309699	272809	11286	42	306951	55912	218246	107041	33027	109.185668563843	102795.741071429	122900.147997983	75.4661340507373	4186.12460313126	100609.166803735
830	6.779	756.47473	w/o MS2:PC O-9:0_22:5;1O	[M-H]-		0.75	True	7.45	756.48212	C39H70NO8P	EtherOxPC	GWSFTPGXZMAIGR-UHFFFAOYSA-N	O=C(OC(COCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCC(O)C=CCC=CCC=CCC=CCC=CCC	530	True	True	False		False	False	null	null	88.8	100	null	null	null	217.14	Sample_CPM003_007	756.47473:15893 757.47808:13540 758.48144:2866	253.21471:239 255.23:155 471.21454:26 562.67072:62 688.49493:481 756.47705:93	1424	33	18	255	123	82623	75377	76894	35841	80622	74140	52391	68261	50013	133586	98522	96968	56537	41154	43268	93231	44552	114120	53057	109447	82666	22269	44178	64884	118268	95904	89677	116728	71995	29653	50056	114244	79463	91156	83906	110174	91432	55731	40220	87882	32627	104248	46821	72746	29343	29568	21469	33854	90147	42853	54685	19531	36076	69784	62960	42484	31343	50440	38291	46571	26623	121	23274	99501	28959	88454	97625	370.35163192749	68269.7918526786	64393.3285411835	596.254423834266	17424.7337860842	31808.0993867711
831	6.517	756.50977	PE 36:3;O|PE 18:2_18:1;O	[M-H]-		0.792	True	8.48	756.51849	C41H76NO9P	OxPE	TXOXZCVBWWXXGO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC(O)C=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCCCCC	410	True	True	True		False	False	null	null	100	100	46.5	77.7	100	224.27	Sample_CPM007_011	756.5144:21460 757.51775:11674 758.52111:7454	89.13359:26 196.0434:62 251.23184:31 252.20332:62 253.21913:265 254.21907:93 267.20471:31 279.23099:219 281.24814:62 283.26074:93 297.23502:31 297.24469:246 336.27853:26 452.27826:26 520.24731:31 686.50159:31 688.48267:93 756.44476:31 756.46796:177 756.51428:671	347	16	35	72	43	82812	85419	77491	76143	87104	82883	73557	209367	139980	82146	45204	11081	162625	211379	59333	21842	232100	42225	214257	84394	142197	161169	75894	118628	46635	116643	116022	39817	142795	118662	106716	15699	57725	70351	97309	69311	11439	127799	105216	82814	160081	79271	120642	18864	194974	192305	142386	122529	61560	74597	131775	132593	149134	58403	6992	173445	76932	65973	57464	68338	1552	44	97688	63489	123840	126107	23716	102.505194854736	80772.7109375	97724.484759903	138.025013829259	5075.43689774213	58781.6744481198
832	8.012	756.56885	MMPE 36:2|MMPE 18:1_18:1	[M-H]-		0.875	True	10.07	756.55487	C42H80NO8P	MMPE	LPXFOQGBESUDAX-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCNC)CCCCCCCC=CCCCCCCCC	410	True	True	True		False	False	null	null	100	100	78.3	76.7	100	274.17	Sample_CPM055_060	756.56342:12222 757.56677:8099 758.57013:3198	281.23465:31 281.25116:124 492.34085:26 756.57953:62	18138	423	324	394	474	104877	115218	105115	100794	119390	119612	123682	161019	140100	99685	50312	31302	170323	183593	142691	29874	193505	104050	235647	172798	235513	225243	161034	139043	85044	133367	122191	89744	178114	212852	145016	47952	91167	111720	102847	113219	29470	172052	159056	139988	176221	121167	165839	34836	199447	203280	231648	190014	129324	113254	174635	226404	133735	105040	20566	202734	194578	139841	173072	114648	12153	227	188539	111860	135392	157245	44391	3950.54229736328	112669.959821429	135160.337658183	7931.1476900763	8943.87919495583	61166.005642615
833	8.738	756.66455	Cer 44:0;4O|Cer 20:0;3O/24:0;(2OH)	[M+HCOO]-	ion correlated with 749	0.972	True	13.28	756.6723	C44H89NO5	Cer_AP	INIZVBFJIBJZHK-UHFFFAOYSA-N	O=C(NC(CO)C(O)C(O)CCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	79.6	83	100	154.26	Sample_CPM042_046	756.66455:82760 757.6679:72792 758.67126:23295	281.24301:26 283.26978:62 337.31677:31 337.34515:93 365.33524:31 365.37552:93 367.35666:62 379.36142:31 383.35181:124 397.37482:62 411.3848:124 426.39981:93 438.39328:62 452.39722:31 454.41873:62 466.41202:31 666.64758:26 692.61914:62 710.6684:4080 711.6908:62	31235	10661	11759	14878	16657	29520	35228	36514	35376	36442	33451	35018	39566	65442	71718	31361	38764	43874	35360	33863	92555	56723	28184	52534	86975	17318	22470	19202	28409	35634	19302	61493	53629	164051	81608	62067	35728	24001	24670	33973	18703	29613	63628	38018	36851	120826	36527	40620	142976	98659	701392	98127	85279	52393	47613	32152	121859	34699	61490	29064	37573	52159	83628	67674	109710	21750	16536	100828	73672	146463	36537	24901	17038.11328125	34506.890625	67039.9165690104	8289.99060365017	2425.4421157352	90316.3596698302
834	4.899	757.15198	Unknown	[M-H]-	ion correlated with 643	0.833	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	115.85	QCpool_004	757.15674:2258 758.16009:811 759.16345:296	248.95898:46 284.70139:15 349.24161:31 417.14227:13 553.20685:13 575.12512:15	87	516	482	143	328	19233	24522	28527	28028	29548	26066	27678	23569	26091	13242	16484	6417	21130	24203	17098	7926	30330	11503	14862	14162	24858	19830	12147	17540	14044	17708	23410	11762	43090	27977	22101	8858	20086	15794	16705	12915	4119	20540	32375	20200	38074	29936	29470	14015	37648	55925	55546	26163	18088	34864	28387	40789	41631	23522	4296	36006	27347	19640	31276	32313	3476	916	32119	17472	26618	19631	9822	311.35962677002	26228.9684709821	22467.7427174886	193.520553841393	3500.2511225893	11786.5329680295
835	6.201	758.49237	PS 34:2|PS 16:0_18:2	[M-H]-		0.917	True	8.15	758.4978	C40H74NO10P	PS	ZGNVQERQNSXHHO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	100	54.7	91.5	100	1663.85	QCpool_004	758.49658:40460 759.49993:26283 760.50329:23118	78.96049:31 152.99469:215 251.20201:31 251.20424:31 253.21602:93 255.23581:177 279.23724:124 281.24503:307 327.24081:62 391.21219:62 391.2261:154 398.61075:26 409.24026:93 415.2168:31 433.23972:62 532.46576:31 550.48157:62 550.50134:31 671.47766:172 712.49927:31 712.54797:124 758.49573:248	1405	545	462	1795	391	453338	456836	468003	466582	469423	456217	452831	521210	347661	212223	194898	110851	668011	831128	1762958	214230	548837	234284	332404	206821	297393	469280	496490	769554	274976	410274	465417	146193	423244	626487	708969	155786	569487	338706	443049	169717	79184	509531	585616	333262	1032752	362984	459283	113235	550288	1307129	1911931	382959	253334	453954	855532	1717213	987785	357318	47820	871137	884838	450399	1440627	1165967	70492	890	1268895	280271	966785	559420	187990	919.720977783203	460461.508928571	556656.045589193	638.487472176285	7243.05564728088	436793.541348144
836	7.772	758.56079	PE 37:1|PE 18:0_19:1	[M-H]-		0.806	True	11.51	758.5705	C42H82NO8P	PE	AHZWSXIVPHUMBV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	79.6	83.9	100	338.51	Sample_CPM053_057	758.56903:16178 759.57238:10146 760.57574:3109	253.21936:31 281.24136:62 283.25867:62 283.29886:31 295.25806:226 297.27893:62 462.29446:26 758.5683:275	469	15	23	16	4	46476	49415	42568	45142	43015	41834	46102	105715	85648	49883	25707	16817	92964	117719	144667	11716	161208	29608	136996	74481	149294	119901	108690	64422	33579	97586	75489	31355	86648	137908	76420	13955	33357	48078	50911	55084	10379	111235	66484	72029	109496	60433	119041	9027	167597	194867	236101	112759	58284	49814	74208	243267	84644	53006	7185	158458	110870	44419	138785	60195	2887	9	166205	56190	73941	123870	14237	105.475265789032	44935.9821428571	83762.1376572609	203.057115948933	2669.43857896238	56516.3199710864
837	8.232	758.58124	w/o MS2:AHexCer (O-12:0)12:0;2O/12:0;O	[M-H]-	similar chromatogram in higher mz_1262; adduct linked to 959_[M+FA-H]-	0.917	True	9.24	758.5788	C42H81NO10	AHexCer	YFEJBNHRISMJPL-UHFFFAOYSA-N	O=C(OC1C(OCC(NC(=O)C(O)CCCCCCCCCC)C(O)CCCCCCCCC)OC(CO)C(O)C1O)CCCCCCCCCCC	530	True	True	False		False	False	null	null	98.7	100	null	null	null	3669.8	Sample_CPM016_020	758.58124:155117 759.58459:121305 760.58795:35674	112.98627:1257 281.24557:124 712.65387:31 758.59656:124	1243	57	149	86	147	710462	787400	827322	767394	763097	863893	883777	1065436	1091425	679609	500115	208956	1196076	1183260	1068184	207198	1356224	774668	1340402	1083030	1291442	1485940	1152908	849251	578022	1020339	825306	711800	1003181	1467684	850958	404548	602170	948975	853116	847670	257686	1091741	1003517	966140	1228800	891567	1196554	243726	1429184	1149706	1444472	1330620	1003052	726522	1051548	1486591	1050510	831003	192825	1345782	1182212	1130741	1287656	741562	99681	244	1386791	1009228	1007681	1250839	333408	336.296933746338	800477.651785714	933324.674430339	508.307498439684	61164.4973944587	384495.910949267
838	5.527	759.16876	Unknown	[M-H]-		0.917	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	83.27	QCpool_004	759.17657:5617 760.17992:2369 761.18328:606	283.25873:31 283.26108:31 487.21774:31	3990	2231	8307	13464	3711	52535	59333	71080	69441	68064	66900	65731	52650	53196	29822	32084	25347	34728	33248	35281	33939	64695	37226	44487	41016	44136	39524	40922	36788	29616	42755	51740	53131	66215	62204	50670	43736	34937	38657	30280	39408	36695	76528	71501	74677	79437	69266	78459	55683	79767	78694	69553	70489	79231	94767	70284	68043	66677	74048	29372	72371	63997	65944	71138	69375	26181	8465	62729	87282	72022	80347	34043	6340.56137695312	64726.1629464286	54324.9961751302	4580.94808642788	6547.1307685726	19570.9901733367
839	8.821	759.65594	Unknown	[M-H]-	similar chromatogram in higher mz_920	0.903	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	197.58	QCpool_004	759.65887:3210 760.66222:1868 761.66558:577	555.92102:13	556	62	73	81	314	44454	52916	52370	58329	54750	61123	55669	81471	65020	63551	41707	24257	98640	66364	108145	24450	101185	43470	78958	63298	99314	91705	83333	88920	54629	99282	86891	59422	95601	101141	69515	33083	64085	54464	71354	42382	15947	112525	75200	85112	107958	68636	121441	18882	102794	162870	120569	92656	82200	74224	88557	120125	85958	64179	13626	108924	110426	61786	113101	77301	12587	48	128417	72964	95898	100876	36600	217.355824279785	54230.109375	76467.0613252004	216.73927971049	5282.28909854049	33079.0033092923
840	6.528	760.4892	PE 38:7|PE 16:1_22:6	[M-H]-	found in higher mz's MsMs_1019	0.917	True	8.54	760.49231	C43H72NO8P	PE	PMUXXFUNXMXIFC-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCC	410	True	True	True		False	False	null	null	100	100	80.2	86.9	100	43634.25	Sample_CPM038_042	760.49139:915654 761.49474:772129 762.4981:219917	59.0143:124 78.95587:31 78.96336:93 121.1041:62 131.08949:31 135.11569:93 137.13437:62 140.01091:609 147.11649:31 151.14845:62 152.99461:591 163.07605:62 175.14604:62 177.1647:124 189.17366:31 196.03008:62 196.03795:333 203.18068:93 207.1394:62 214.04195:62 229.19308:638 249.17747:62 249.18855:93 253.21736:9564 254.22401:124 255.23265:344 264.90756:26 267.23041:378 269.25223:93 277.21451:155 279.23145:155 281.24625:224 283.24466:4561 284.24768:62 299.21451:26 301.21472:242 303.23627:291 309.22784:62 327.23416:14024 328.23587:124 329.24677:62 376.22589:31 389.20981:93 391.21835:154 409.22937:62 417.23148:93 417.24295:93 419.25632:820 430.35675:31 432.24963:522 437.24521:62 437.26282:124 450.25891:2270 458.37402:62 506.26135:124 524.24341:31 524.24658:62 610.13977:31 673.46472:1224 712.33624:26 714.54572:197 728.46161:31 758.1377:93 758.19183:93 760.4906:27326	2275	936	654	5687	2145	7477266	8151024	7932510	8171920	8069846	7747730	7939872	15904340	10569999	7424273	3422916	956435	14072135	16357981	8289072	1395993	22685542	4893153	28556040	8959308	18230490	17250556	7990226	10337149	3959466	10795128	9470534	5488133	14643887	15992033	9963178	1294421	3784338	6930770	6631756	7094520	870450	9892645	9913947	8789665	10689399	6611059	12991007	1156990	20403624	19376294	24727450	11797248	5476924	7656347	10525983	19976460	11095450	6398552	475307	18010876	11229349	5887910	9106985	5456471	168291	5036	11439249	6754410	10393229	11142170	1975282	2339.59663085938	7927166.78571429	9728963.87850749	2003.42313139181	246702.432112362	6407193.48102776
841	6.158	760.50641	PS 34:1|PS 18:0_16:1	[M-H]-		0.569	True	8.55	760.51343	C40H76NO10P	PS	BWQAJZLCZFRDSD-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	100	64.2	87.1	100	825.34	Blank_001	760.50574:1690 761.50909:1083 762.51245:292	96.96529:1 108.00546:2 140.01149:1 148.95575:3 152.99881:5 174.9575:1 216.93584:2 216.94411:3 238.95348:1 250.93605:1 253.2171:5 255.23016:6 268.95261:1 281.22266:2 283.26355:13 284.9324:6 307.91812:1 352.91119:3 375.92175:1 389.2164:3 391.22498:3 409.21075:2 419.25766:9 437.26144:5 475.0715:1 497.8367:2 546.87183:1 558.91504:1 634.77783:2 652.62885:1 673.47992:21 747.83813:1 760.52313:16	50403	198	236	588	117	320153	331958	331895	337949	336350	335973	325950	344735	304809	213141	146393	60087	568882	557169	461872	154499	298939	169548	526734	274177	317422	488174	284975	443106	200725	267453	243489	180724	291381	434792	336124	106419	347924	271657	342561	258614	79571	238950	277321	207884	630823	233362	350035	104018	585438	712215	1068076	468066	200880	224403	465172	975605	467631	256298	56968	671474	373099	261492	434728	510583	32911	428	537677	225967	482838	292408	107577	10308.2015716553	331461.339285714	340507.082277425	22414.2558572991	6390.6809695091	208728.431892667
842	6.907	760.53992	PC O-32:2|PC O-16:1_16:1	[M+HCOO]-		0.736	True	9.3	760.5498	C40H78NO7P	EtherPC	MZDGVRYVGYDNAO-UHFFFAOYSA-N	O=C(OC(COCCCCCCCCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCC	410	True	True	True		False	False	null	null	100	100	98.8	90	100	116.92	Sample_CPM028_033	760.54449:4080 761.54784:2020 762.5512:14677	253.21306:31 253.222:93 464.29852:26 700.51141:62 760.51019:31	753	50	70	75	115	37475	38492	29977	39159	34520	30872	34217	31834	36695	20713	16673	13823	40789	42994	34589	15793	32705	30821	57034	40663	28919	52189	36838	29869	24228	25531	19780	29139	26481	37007	22930	20602	32744	36102	35163	34879	14880	27791	21549	24858	44013	25246	39005	20366	62583	44681	69802	48101	31128	21313	38559	62251	41513	32333	12933	43446	32046	42425	41603	42434	6595	99	52965	33732	36751	22148	12400	212.606076049805	34958.8861607143	32617.9820276896	302.936759553624	3622.14478474868	13702.9185554512
843	6.583	760.56451	HexCer 34:1;3O	[M+HCOO]-	similar chromatogram in higher mz_879	0.486	True	9.23	760.55798	C40H77NO9	HexCer_HS	JGOKSLKHWVPSAI-UHFFFAOYSA-N	O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCCCCCCCCCCCCCCCC)C(O)CCCCCCCCCC	420	True	True	True		False	False	null	null	83	100	22.2	86.4	90	136.75	Sample_CPM022_027	760.56451:8246 761.56786:17298 762.57122:10258	140.00929:31 153.00162:62 192.72903:62 225.21989:26 249.18433:93 253.20192:61 253.21758:1216 283.23782:575 327.2294:1311 389.23517:26 432.25012:93 437.29269:31 450.25348:93 504.44666:31 534.48364:124 552.49353:93 659.44934:26 673.46924:376 673.513:31 714.51288:91 714.5542:998 715.53809:62 760.48779:1786	422	46	35	47	61	51941	21150	15985	35391	33890	18344	21105	15297	41615	56736	39388	28477	17926	24159	19122	25817	10674	34389	24690	22338	18666	14816	15776	20966	31173	26814	23202	55025	19680	13469	11411	31893	26984	25470	25275	41541	30464	44019	20191	20146	16382	32328	17200	21964	18911	11227	31793	22603	34871	18824	17648	23820	8079	21918	21624	26805	11983	20927	20700	12445	15316	185	14230	29056	15279	21157	20684	122.057124328613	28258.0294363839	23426.1894828796	168.09080644267	12871.5885061175	10452.1152755829
844	8.491	760.59558	w/o MS2:HexCer 16:0;3O/20:0;(2OH)	[M-H]-	adduct linked to 966_[M+FA-H]-	0.917	True	9.68	760.59442	C42H83NO10	HexCer_AP	ARXKOOOSTDORGA-UHFFFAOYSA-N	O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCC	530	True	True	False		False	False	null	null	99.7	100	null	null	null	6412.01	Sample_CPM024_029	760.59558:269079 761.59893:181602 762.60229:43383	68.99556:716 112.98465:3216 117.13621:31 255.22797:93 760.61145:124	1109	200	335	1073	183	1425978	1730760	1683045	1703455	1722783	1719630	1822238	2479168	2225749	1412462	1175876	682604	2412804	2390981	2425946	588109	2963691	1693393	3010824	2348588	2900086	3075744	2554051	2097313	1368512	2618223	2018925	1699338	2373633	3444102	1723154	1247775	1500404	2100386	1891458	1724106	748926	2844952	2327152	2251070	2509549	1915592	3052132	720862	3192631	2745216	2695058	2768268	2518658	1820833	2320956	3358144	2334340	2075362	596536	3195020	2752958	2299426	2976930	1751432	348657	934	3268976	2304462	2324750	2905646	870552	580.129119873047	1686841.39285714	2132389.81487223	470.568788755857	123131.316420181	819239.2894692
845	5.853	761.53516	SM 34:2;3O	[M+HCOO]-		0.903	True	8.41	761.54498	C39H77N2O7P	SM	SZEJSYWBKCTVOG-UHFFFAOYSA-N	O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C(O)CCCC=CCCC)CCCCCCCCCCCC=CCCCCCCCC	420	True	True	True		False	False	null	null	100	100	76.2	82.5	100	99.42	QCpool_004	761.54498:5594 762.54833:4346 763.55169:1345	168.04237:74 662.51385:9 701.5304:195 761.45227:10 761.54913:21	229	19	31	41	19	55144	49676	49371	50323	46207	50567	45319	77723	53792	39074	24130	9041	68594	65808	37913	12534	30931	28314	122176	54822	51572	137401	36428	47087	29329	31065	31051	34110	40652	96951	27796	15482	32130	47492	40973	41177	20277	46152	45867	30429	66410	58699	85370	22417	151723	90832	153825	171396	52618	31730	50130	115387	55205	35797	15548	59815	69186	66494	51758	44903	6299	14	73662	42518	46417	47729	17171	67.8482391357422	49515.2109375	53188.7572339853	90.4580848924545	3215.49305931485	36510.4257020963
846	6.667	761.57562	PG O-36:1|PG O-18:1_18:0	[M-H]-	similar chromatogram in higher mz_1055; similar chromatogram in higher mz_1502; similar chromatogram in higher mz_913	0.889	True	11.21	761.57019	C42H83O9P	EtherPG	DOYCVWJHGDKRHP-UHFFFAOYSA-N	O=C(OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	6.9	83.9	100	131.21	Sample_CPM050_054	761.57129:9685 762.57464:4441 763.578:257	152.99892:62 196.03857:26 253.21094:62 283.25891:93 284.26669:62 303.21906:31 327.21866:31 419.22946:31 419.25821:93 474.27563:26 552.49402:26 673.43591:31 674.47864:154 701.47821:31 701.54144:199 701.54883:517 761.45892:61 761.48993:186 761.50934:295 761.5907:93	9076	129	150	319	40	65999	86873	86374	80129	81611	75361	71067	113933	71701	114283	81037	53827	146059	126595	67995	69364	62197	46486	94102	69912	76258	114406	58516	106421	67393	41433	75723	67620	77197	71247	76186	43608	86320	62100	101798	76394	53781	109002	82081	68010	105467	91285	126622	50953	112378	125643	151401	122603	84387	72093	88475	121865	100829	75862	51396	107614	84594	59770	96389	86112	45721	337	107095	85176	67207	85580	52805	1942.74968338013	78201.8705357143	83210.7736857096	3989.11905915076	7801.69192224395	28178.8525735585
847	9.067	761.66486	Unknown	[M-H]-		0.917	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	161.73	QCpool_004	761.67731:3618 762.68066:4179 763.68402:1005	454.10385:13 761.60248:15	538	179	308	691	426	37223	54094	50489	51053	51207	54056	53290	90903	70824	70788	58434	19355	94764	116462	130696	19865	118264	62981	94443	92197	95913	103992	68064	98724	77095	101824	117071	74987	160067	135008	70525	39599	78361	82733	83827	64548	17647	163584	131936	113914	115113	91133	149568	24247	138172	120793	140203	112384	133089	97024	100048	183275	104766	97688	11343	143257	135614	95342	145650	100457	8374	522	156961	113063	109200	117835	34661	428.544857788086	50201.4425223214	94986.3153544108	198.533367666818	5913.2852454113	41955.051099588
848	6.862	762.49902	PE 38:6|PE 16:0_22:6	[M-H]-	found in higher mz's MsMs_1181	0.917	True	8.99	762.50787	C43H74NO8P	PE	MPWUZHVZZKSTPV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	100	86.9	89.8	100	13734.13	QCpool_037	762.50562:700634 763.50897:487345 764.51233:162387	107.08434:31 119.08447:62 133.1051:62 137.14053:31 140.00883:154 149.13297:93 161.13559:31 177.1662:155 191.1642:31 191.17973:93 193.13625:31 196.04349:309 209.15102:26 214.04982:93 224.12897:26 229.19702:168 241.18613:31 253.21037:93 253.21707:124 255.23238:6618 272.26535:26 283.24442:2302 285.24991:62 301.2218:31 303.23117:124 327.22891:8125 328.23825:124 329.24152:124 429.34933:26 434.26379:357 448.02377:26 452.27875:1219 482.26566:31 506.2363:31 506.25525:93 524.26935:31 760.09259:31 760.17004:62 761.54523:62 762.50671:13305	3867	1414	2686	3422	2579	7357036	5443612	7926404	5759222	5386209	7140331	5500255	10592121	6212360	8542995	4454548	2590540	4471904	4269646	3827947	2284216	11760314	5929291	10430759	10189999	14030063	8445157	7451147	3464515	6325341	9426452	8221758	5670810	9466964	7811180	4466835	3031802	3415416	6234231	4867407	9546484	2644542	6298784	5432248	8163904	3600203	8792625	9089172	2403107	9022633	5594350	5506338	11940708	6850138	5348657	3633906	5092302	3838164	6252197	1803750	5011632	6595690	5059260	4212706	2673143	728589	3383	5050621	8631451	3427618	10788161	3036718	2793.484375	6359010	6065981.71199544	936.552091625509	1075851.89734814	3002940.73149351
